customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,postcode,property_valuation
2988,Darrelle,Michie,Female,1998-02-02,Administrative Officer,,Mass Customer,0,True,9610 Gateway Trail,3429,5
2989,Mort,,Male,2000-10-25,Dental Hygienist,Health,High Net Worth,0,True,00 Cordelia Trail,2138,9
2990,Brice,Martinuzzi,Male,1978-03-16,GIS Technical Architect,Agriculture,High Net Worth,0,False,5 Shelley Pass,2763,8
2991,Fred,Catanheira,Female,1964-06-27,Desktop Support Technician,Financial Services,Mass Customer,0,False,24 Old Shore Crossing,2250,7
2992,Crystal,Assur,Female,1974-05-31,Clinical Specialist,Health,Mass Customer,0,True,93 Lawn Road,4212,7
2993,Blinnie,Hazelden,Female,1995-03-07,Graphic Designer,Financial Services,Affluent Customer,0,False,09 Texas Plaza,4285,3
2994,Karlen,Iacovacci,Female,1976-08-30,Accountant II,Manufacturing,Mass Customer,0,True,99 Lawn Court,4556,7
2995,Garvin,Cunradi,Male,1997-01-14,,Health,Mass Customer,0,True,4 Loftsgordon Avenue,3023,8
2996,Jerrylee,Shinfield,Female,1967-05-05,Cost Accountant,Financial Services,Mass Customer,0,False,0 Lakewood Street,2144,10
2997,Jo-ann,Carlile,Female,1973-05-17,Computer Systems Analyst II,Health,Affluent Customer,0,False,2 Hagan Hill,2155,10
2998,Quintana,Housley,Female,2000-12-19,Nurse Practicioner,Manufacturing,High Net Worth,0,True,673 Comanche Parkway,2470,2
2999,Rinaldo,Diggin,U,,Business Systems Development Analyst,IT,Affluent Customer,0,True,78 Algoma Circle,2166,8
3000,Tann,McCard,Male,1974-05-15,Compensation Analyst,Financial Services,Affluent Customer,0,False,9 Swallow Avenue,3179,9
3001,Gal,Waleran,Male,1977-07-22,Engineer IV,Agriculture,Mass Customer,0,False,90 Loftsgordon Plaza,2216,10
3002,Tracey,Verdun,Male,1956-12-06,Paralegal,Financial Services,Mass Customer,0,True,921 Reinke Road,2529,7
3003,Brita,Tupie,Female,1963-05-02,Web Developer I,Retail,Mass Customer,0,True,5913 Ramsey Road,2478,10
3004,Waylon,Hammant,Male,1955-02-20,Research Assistant II,Health,Mass Customer,0,True,91 Jay Drive,2560,7
3005,Rafaellle,Tantrum,Male,1969-01-05,Human Resources Manager,Property,Affluent Customer,0,True,72 Dennis Road,3805,7
3006,Ariel,Dillingston,Female,1988-12-06,,,Mass Customer,0,True,90 Darwin Crossing,2767,8
3007,Tudor,Pepper,Male,1973-05-22,Environmental Tech,Manufacturing,Mass Customer,0,False,54 Nevada Plaza,2096,12
3008,Etta,Criag,Female,1982-05-13,,Health,High Net Worth,0,True,8003 Pepper Wood Way,3250,2
3009,Hephzibah,Cliffe,Female,1977-04-02,,Health,High Net Worth,0,True,399 Butterfield Crossing,4115,7
3010,Tobye,Cock,Female,1970-05-20,,,Affluent Customer,0,False,26378 Esch Junction,2065,10
3011,Robena,Barks,Female,1994-05-11,Staff Scientist,Financial Services,High Net Worth,0,False,2942 Swallow Trail,4214,9
3012,Devland,Probart,U,,Technical Writer,IT,Mass Customer,0,True,7 Anzinger Drive,2745,10
3013,Lorain,Eddisforth,Female,1968-07-28,Office Assistant III,Property,High Net Worth,0,False,885 Larry Park,3140,9
3014,Terrijo,Merlin,Female,2001-03-30,Software Engineer II,,High Net Worth,0,False,95 Sutteridge Crossing,2567,9
3015,Queenie,Flips,Female,2000-09-02,Assistant Manager,Retail,Affluent Customer,0,False,13 Alpine Lane,2228,9
3016,Forster,Bumford,Male,1985-08-11,Analog Circuit Design manager,Financial Services,High Net Worth,0,False,2 Scott Pass,4870,1
3017,Jason,De Lorenzo,Male,1955-10-05,Operator,Financial Services,Affluent Customer,0,False,7 Debra Point,3175,4
3018,Ainsley,Nissle,Female,1971-08-24,Recruiter,,High Net Worth,0,True,27 Schlimgen Way,4116,8
3019,Alonso,Ceyssen,Male,1986-02-02,Community Outreach Specialist,Manufacturing,Affluent Customer,0,True,238 New Castle Alley,2166,9
3020,Witty,McArthur,Male,1965-12-24,Chemical Engineer,Manufacturing,High Net Worth,0,True,010 Stuart Way,3056,6
3021,Parker,Lukacs,Male,1983-01-18,,,Mass Customer,0,False,7609 Jackson Terrace,2155,11
3022,Gert,Kurtis,Female,1988-08-23,,,High Net Worth,0,False,520 Parkside Lane,2164,9
3023,Rikki,Bernet,Female,1994-12-09,Accountant I,IT,High Net Worth,0,True,7046 Fairview Place,4510,3
3024,Franz,Craddy,Male,1959-01-08,,Health,Mass Customer,0,False,7 Scoville Trail,4304,2
3025,Osgood,Stolting,Male,1977-04-23,Compensation Analyst,Financial Services,Mass Customer,0,True,31435 Eagle Crest Drive,2230,10
3026,Minda,Pendrid,Female,1988-11-21,Account Representative III,Property,Mass Customer,0,True,4 Crescent Oaks Alley,2541,5
3027,Augy,Rudall,Male,1977-10-30,Research Nurse,Health,Mass Customer,0,True,50 7th Circle,4305,1
3028,Leandra,Schubert,Female,1956-07-07,General Manager,Manufacturing,High Net Worth,0,False,7 Lerdahl Court,4207,6
3029,Timmie,Gori,Male,1978-07-17,Business Systems Development Analyst,Manufacturing,Mass Customer,0,False,677 Eagan Trail,3183,7
3030,Flor,Agnew,Female,1998-05-21,Technical Writer,Manufacturing,Affluent Customer,0,False,638 Browning Terrace,3079,6
3031,Diego,Bertelmot,Male,1996-02-02,Staff Scientist,Health,Mass Customer,0,True,731 Haas Trail,2125,11
3032,Renado,Wonfor,Male,1992-08-02,Analog Circuit Design manager,Health,Affluent Customer,0,True,2 Grim Court,2168,8
3033,Danielle,Kener,Female,1979-03-17,Administrative Officer,Financial Services,High Net Worth,0,False,01654 Milwaukee Plaza,2000,11
3034,Mara,Tofanini,Female,1956-09-09,Web Designer IV,Manufacturing,Mass Customer,0,True,42 Arizona Pass,4510,5
3035,Sigfrid,Caldecot,Male,1980-04-15,Associate Professor,Health,High Net Worth,0,False,94611 Cascade Parkway,2763,8
3036,Windy,Orehead,Female,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,0,True,1 Melrose Lane,2010,9
3037,Leanora,Isles,Female,1971-10-27,Legal Assistant,Financial Services,High Net Worth,0,True,88537 Erie Court,4211,7
3038,Hermione,,Female,1958-04-08,Senior Developer,,High Net Worth,0,False,5649 Crest Line Place,4455,2
3039,Coralie,Guitonneau,Female,1968-07-28,,Financial Services,Affluent Customer,0,False,05 2nd Point,2217,8
3040,Kameko,Kinrade,Female,1966-11-28,General Manager,Retail,Mass Customer,0,False,4 Jenifer Hill,3147,12
3041,Sherrie,Kingaby,Female,1974-03-12,Physical Therapy Assistant,Retail,Mass Customer,0,True,5999 Waxwing Lane,4511,1
3042,Barris,Trayton,Male,1971-03-17,Engineer II,Property,High Net Worth,0,True,5444 Corry Pass,2761,8
3043,Kelcey,Argontt,Female,1981-08-03,Legal Assistant,,Mass Customer,0,True,85 Northland Circle,2077,10
3044,Russell,Brittoner,Male,1990-04-11,Occupational Therapist,Health,Affluent Customer,0,True,80302 Stang Parkway,3677,1
3045,Renato,Mungham,Male,1996-10-02,Cost Accountant,Financial Services,Affluent Customer,0,True,529 Monterey Street,3338,3
3046,Shela,Ridgers,Female,1964-06-07,Programmer Analyst III,Manufacturing,Affluent Customer,0,False,6 Westend Center,2546,6
3047,Eddy,Cossans,Male,1962-01-14,Speech Pathologist,Retail,Mass Customer,0,True,9357 Dennis Park,2010,11
3048,Kenon,Messruther,Male,1969-05-27,Legal Assistant,Manufacturing,Mass Customer,0,False,75 Hansons Alley,2260,9
3049,Tristam,O'Fallone,Male,1967-07-15,,Property,High Net Worth,0,True,274 Ludington Trail,2428,5
3050,Dinnie,Worsom,Female,1997-12-04,,,High Net Worth,0,False,6 Service Parkway,4275,3
3051,Edi,Lugton,Female,1973-06-06,,Manufacturing,Affluent Customer,0,True,99142 Eastwood Way,4870,6
3052,Lisetta,,Female,1976-09-08,Teacher,,Mass Customer,0,False,0264 Birchwood Plaza,3802,8
3053,Susie,,Female,1984-09-12,Account Coordinator,Retail,High Net Worth,0,False,40 Bowman Crossing,2031,10
3054,Marieann,Wickey,Female,1965-07-14,Operator,Manufacturing,Affluent Customer,0,False,6354 Briar Crest Road,2022,12
3055,Viki,Drache,Female,1999-08-23,General Manager,,Mass Customer,0,True,83 Sunfield Hill,3216,7
3056,Catlin,Storm,Female,1968-05-27,Health Coach II,Entertainment,Mass Customer,0,False,44 Northridge Plaza,2166,8
3057,Mel,Shoebottom,Female,1976-03-28,Executive Secretary,,Mass Customer,0,False,11 Farragut Junction,2530,8
3058,Hamnet,Kibblewhite,Male,1986-10-10,Human Resources Manager,Manufacturing,Mass Customer,0,True,6 Westport Road,4350,2
3059,Hercules,Klewi,Male,1958-06-09,Accountant IV,,Mass Customer,0,False,922 Mccormick Circle,4509,6
3060,Milton,Gorini,Male,1982-09-14,VP Accounting,Financial Services,Mass Customer,0,True,9317 Mendota Parkway,3064,8
3061,Evie,Bendtsen,Female,1991-03-18,Office Assistant IV,Manufacturing,Affluent Customer,0,True,8303 Mallard Center,2234,11
3062,Lesley,Ruskin,Male,1962-11-09,Civil Engineer,Manufacturing,Mass Customer,0,False,4 Gateway Court,3107,10
3063,Andrea,Wildber,Male,1999-11-04,VP Sales,Financial Services,Affluent Customer,0,False,2178 Washington Hill,3806,6
3064,Zach,Billison,Male,1995-06-14,Product Engineer,Financial Services,Affluent Customer,0,True,0330 Vahlen Trail,3072,7
3065,Winna,Brusle,Female,1978-01-05,Recruiter,Financial Services,High Net Worth,0,True,4351 Maywood Hill,3551,4
3066,Renell,Bellocht,Female,1995-01-14,Paralegal,Financial Services,Affluent Customer,0,True,537 Amoth Center,2220,9
3067,Veronique,Wash,Female,1991-01-13,Chief Design Engineer,Manufacturing,Mass Customer,0,True,23384 Kings Drive,2261,9
3068,Gill,Branney,Female,1990-12-07,Automation Specialist I,Manufacturing,Affluent Customer,0,False,6269 Oak Valley Avenue,2323,5
3069,Phylis,Traves,Female,1988-08-12,Senior Cost Accountant,Financial Services,Affluent Customer,0,False,74910 Burning Wood Junction,3132,10
3070,Malissia,Minthorpe,Female,1998-07-27,Account Executive,Health,Affluent Customer,0,True,6278 Old Shore Parkway,2250,9
3071,Shirlee,Murdoch,Female,1989-12-25,Assistant Media Planner,Entertainment,Mass Customer,0,True,08180 Golf Park,3068,8
3072,Roma,Prettjohn,Male,1979-04-12,Chemical Engineer,Manufacturing,Mass Customer,0,True,1944 Charing Cross Junction,2126,10
3073,Hernando,Farnham,Male,1967-04-12,Nurse,Telecommunications,Affluent Customer,0,False,25578 Mayfield Drive,2099,10
3074,Tracie,Grishaev,Male,1969-02-18,VP Quality Control,Health,Mass Customer,0,True,9 Rieder Avenue,2798,6
3075,Corty,Debell,Male,1959-10-24,,Entertainment,Mass Customer,0,True,45201 Atwood Place,2176,9
3076,Merna,Eyers,Female,1991-10-01,Professor,Health,Mass Customer,0,True,0680 Veith Court,3939,8
3077,Emelen,Gillopp,Male,2000-08-11,Information Systems Manager,Manufacturing,Affluent Customer,0,False,53 Dunning Lane,3024,6
3078,Mariel,Blacksell,Female,1982-08-16,Safety Technician III,Retail,Mass Customer,0,False,837 Elmside Center,2761,8
3079,Yorker,McKevany,Male,1959-11-18,Legal Assistant,Retail,Mass Customer,0,True,57863 Pond Avenue,2773,9
3080,Christoforo,Santus,Male,1958-10-06,Graphic Designer,Financial Services,High Net Worth,0,False,41205 Straubel Place,4305,4
3081,Dodi,Volker,Female,1971-07-25,Mechanical Systems Engineer,,High Net Worth,0,True,52 Steensland Place,3910,8
3082,Emlyn,Maile,Male,1997-03-28,,Manufacturing,Mass Customer,0,True,00183 Arapahoe Pass,4116,7
3083,Cirillo,Duprey,Male,1971-10-17,,,Mass Customer,0,True,233 Toban Alley,2567,8
3084,Birgit,Dowers,Female,1959-07-16,Staff Scientist,Financial Services,Affluent Customer,0,True,5 Lotheville Parkway,2760,8
3085,Kaleb,Eslemont,Male,1978-01-21,Accountant IV,,Affluent Customer,0,False,7 Westridge Terrace,4504,7
3086,Pieter,Gadesby,U,,Biostatistician I,IT,High Net Worth,0,False,98978 Nevada Circle,3020,8
3087,Gerry,Scatcher,Male,1986-04-02,Social Worker,Health,Mass Customer,0,False,9503 Aberg Drive,3021,7
3088,Hilarius,Trenbey,Male,1974-05-09,,Retail,Affluent Customer,0,True,4 Bayside Place,4508,4
3089,Wood,Nathan,Male,2000-02-24,Web Developer III,Manufacturing,Affluent Customer,0,True,06 Lighthouse Bay Pass,3042,9
3090,Zared,Pinchback,Male,1964-12-06,Operator,Manufacturing,Mass Customer,0,False,67241 Heath Way,2151,8
3091,Guenevere,Treffry,Female,1995-08-13,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,0,True,65620 Michigan Way,3141,10
3092,Hallie,Blackden,Female,1972-12-17,Statistician IV,,Affluent Customer,0,False,3075 Victoria Drive,2290,7
3093,Harwilll,Crimes,Male,1992-04-01,Mechanical Systems Engineer,Property,High Net Worth,0,True,0 Stephen Lane,2170,5
3094,Izak,Andreutti,Male,1989-05-28,Biostatistician II,,Mass Customer,0,True,148 Marcy Pass,4301,4
3095,Joachim,,Male,1998-10-11,Staff Accountant IV,Retail,High Net Worth,0,True,5406 Mockingbird Center,4870,7
3096,Lulu,Cabane,Female,1973-06-28,Associate Professor,Financial Services,Mass Customer,0,False,07 Loeprich Junction,2101,11
3097,Alessandro,Casley,Male,1978-05-09,Actuary,Financial Services,Affluent Customer,0,True,6 Kings Avenue,2135,12
3098,Tiff,Ovett,Female,1980-07-15,Dental Hygienist,Health,Mass Customer,0,False,9 John Wall Parkway,2323,6
3099,Shelli,Benitti,Female,1996-11-26,,Retail,Mass Customer,0,True,32304 Larry Road,4014,7
3100,Peggy,Wrankling,Female,1954-02-09,Recruiter,,Mass Customer,0,False,9 Dryden Crossing,4118,3
3101,Paxton,Lermit,Male,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,0,False,146 Dakota Pass,4017,7
3102,Paquito,Maitland,Male,1990-06-04,Assistant Manager,Property,Affluent Customer,0,False,11171 Rigney Court,2770,6
3103,Shaylah,Hatchell,Female,1953-10-21,Safety Technician II,Retail,Mass Customer,0,False,2 Vidon Center,4818,3
3104,Diahann,Blundan,Female,1994-11-30,Business Systems Development Analyst,Property,Mass Customer,0,True,1742 Scott Center,4670,2
3105,Bryn,Rycraft,Male,1965-10-14,Teacher,Health,Mass Customer,0,False,451 Luster Hill,2170,9
3106,Yetty,Conneely,Female,1989-06-03,,Financial Services,Mass Customer,0,True,03287 Hallows Center,4305,3
3107,Dell,Tremathick,Female,1960-08-15,Legal Assistant,,High Net Worth,0,False,7208 Old Gate Avenue,2112,11
3108,Trip,Ahmed,Male,1967-10-01,Accounting Assistant III,Entertainment,Mass Customer,0,False,944 Becker Road,3162,11
3109,Jeralee,Domleo,Female,1958-06-23,Automation Specialist II,Health,Mass Customer,0,True,904 Doe Crossing Terrace,2194,7
3110,Fabien,Iacapucci,Male,1994-02-11,Community Outreach Specialist,IT,Affluent Customer,0,True,7285 Waxwing Pass,2620,5
3111,Maxwell,Blabber,Male,1997-03-11,Associate Professor,Financial Services,Mass Customer,0,True,3538 Bunting Hill,3805,7
3112,Terri,Gornal,Male,2001-04-22,Internal Auditor,Retail,High Net Worth,0,True,979 Victoria Junction,3156,8
3113,Wenonah,Lethabridge,Female,1969-12-06,Teacher,Property,Mass Customer,0,True,073 Fremont Alley,3805,7
3114,Judah,Prime,Male,1974-09-05,Teacher,IT,Mass Customer,0,True,81183 Maple Wood Plaza,4152,8
3115,Rip,Spiers,Male,1981-02-26,Nuclear Power Engineer,Manufacturing,Mass Customer,0,False,6620 Elmside Drive,4118,9
3116,Correy,Loynes,Male,1978-06-29,,Health,Mass Customer,0,False,4 Shopko Circle,2196,5
3117,Nisse,Marriage,Female,1995-06-11,Cost Accountant,Financial Services,Affluent Customer,0,True,969 Sycamore Point,2304,7
3118,Cleveland,Coxon,Male,1993-01-22,Occupational Therapist,Health,High Net Worth,0,False,96073 Erie Place,2763,9
3119,Earle,Frisby,Male,1960-01-11,,,High Net Worth,0,False,6915 Nobel Crossing,2195,6
3120,Lauree,O'Donnell,Female,1979-02-04,Clinical Specialist,Health,Mass Customer,0,True,32 Elmside Point,2560,6
3121,Mahmoud,Batterbee,Male,1959-05-11,Data Coordiator,Manufacturing,Mass Customer,0,False,54294 Hovde Court,2500,8
3122,Cthrine,Orans,Female,1980-08-17,,Manufacturing,High Net Worth,0,True,98 Grover Street,3048,5
3123,Tina,Riggulsford,Female,1976-08-17,Dental Hygienist,Health,High Net Worth,0,False,4753 Sheridan Center,3048,6
3124,Anastasie,Le Grand,Female,1981-02-03,Account Executive,Retail,High Net Worth,0,True,6958 Knutson Pass,3620,1
3125,Krystyna,Scarasbrick,Female,1978-08-21,Social Worker,Health,High Net Worth,0,True,0 Stephen Park,4702,2
3126,Bondon,Deeley,Male,1986-10-16,Statistician IV,Financial Services,High Net Worth,0,False,3126 Bayside Hill,4503,4
3127,Tucker,Lewsley,Male,1971-01-31,Research Nurse,Health,Mass Customer,0,False,98202 Holmberg Way,3149,10
3128,Betteanne,Alldread,Female,1965-06-26,Geological Engineer,Manufacturing,High Net Worth,0,True,33794 Sommers Crossing,2502,6
3129,Leola,Mandrier,Female,1955-09-25,Analog Circuit Design manager,Property,High Net Worth,0,True,21 2nd Pass,2566,8
3130,Krissy,Robard,Female,1971-01-25,VP Product Management,Telecommunications,Mass Customer,0,False,981 Kinsman Crossing,2880,1
3131,Sybilla,O' Markey,Female,1999-02-24,,Retail,Affluent Customer,0,True,1617 Harper Parkway,2096,10
3132,Nicko,Artois,Male,1975-04-15,Sales Representative,Retail,Mass Customer,0,True,73907 Fallview Point,2250,7
3133,Eda,MacCheyne,Female,1999-05-10,Quality Control Specialist,Manufacturing,Mass Customer,0,False,99 Linden Trail,3195,8
3134,Pierette,Roseman,Female,1995-01-20,,Manufacturing,Mass Customer,0,False,409 Bobwhite Road,2226,10
3135,Titus,Worsall,Male,1962-01-14,Staff Scientist,Financial Services,Mass Customer,0,False,24712 Hazelcrest Lane,3024,7
3136,Leonardo,Brennon,Male,1998-08-25,Marketing Manager,Retail,Mass Customer,0,True,3 Canary Center,2040,10
3137,Cathlene,,Female,1993-03-13,Web Designer III,,Mass Customer,0,False,5310 Mosinee Crossing,4151,9
3138,Wait,Pardey,Male,1971-02-19,Paralegal,Financial Services,Mass Customer,0,True,13 Basil Lane,2036,9
3139,Pail,De Blasi,Male,1973-06-13,Paralegal,Financial Services,High Net Worth,0,True,332 Summerview Park,3000,8
3140,Britt,Muddimer,Female,1985-06-11,Legal Assistant,Manufacturing,High Net Worth,0,False,7435 Monument Road,3807,9
3141,Esmaria,Kiernan,Female,1995-11-04,Associate Professor,Retail,Mass Customer,0,True,3 Cody Trail,2010,7
3142,Hubert,Kliner,Male,1992-08-04,Electrical Engineer,Manufacturing,Mass Customer,0,False,07084 Mallory Center,2428,5
3143,Corabelle,Streatfeild,Female,1996-10-24,Chief Design Engineer,Manufacturing,Mass Customer,0,False,502 John Wall Pass,3199,7
3144,Ringo,Everson,Male,1978-10-29,Programmer Analyst III,Manufacturing,Mass Customer,0,True,90880 Donald Lane,2519,9
3145,Gar,Barnewille,Male,1978-06-17,Paralegal,Financial Services,High Net Worth,0,True,48007 Lakewood Hill,3141,10
3146,Fredrika,Kleinmintz,Female,1978-01-28,Project Manager,Property,Mass Customer,0,False,039 Havey Alley,2220,9
3147,Bonnee,Farley,Female,1976-10-02,,Retail,Affluent Customer,0,True,32798 Melby Center,4055,8
3148,Berky,Degoix,Male,1974-10-09,Human Resources Assistant IV,,High Net Worth,0,True,0250 Onsgard Center,4034,7
3149,Caprice,Pack,Female,1980-09-03,Tax Accountant,,Affluent Customer,0,True,121 Anniversary Lane,2200,9
3150,Morissa,Wolfendell,Female,1991-10-07,Sales Associate,Financial Services,Mass Customer,0,False,0 Warrior Alley,2021,10
3151,Thorn,Choffin,U,,Senior Developer,IT,Affluent Customer,0,True,5323 Chive Avenue,2486,7
3152,Lettie,McGenis,Female,1999-06-07,Teacher,Financial Services,High Net Worth,0,True,63663 Darwin Crossing,2565,10
3153,Hannis,Jakubovits,Female,1973-12-30,Compensation Analyst,Financial Services,High Net Worth,0,False,16 Hansons Hill,2454,7
3154,Angil,Ellesmere,Female,1957-11-21,Desktop Support Technician,Telecommunications,Mass Customer,0,True,64 Quincy Alley,4170,9
3155,Tiphani,Fritz,Female,1976-12-25,Office Assistant I,IT,Affluent Customer,0,True,541 Ramsey Alley,3201,7
3156,Bearnard,Letixier,Male,1976-09-28,,Financial Services,Mass Customer,0,False,9890 Macpherson Drive,2224,10
3157,Hurlee,Fasson,Male,1997-07-19,,Retail,Mass Customer,0,True,40 Erie Plaza,3138,9
3158,Korey,Lansbury,Male,1970-05-02,VP Quality Control,Telecommunications,Mass Customer,0,True,8 Clarendon Circle,2121,11
3159,Jesus,MacShirie,Male,1967-02-01,,Financial Services,Affluent Customer,0,False,55152 Delaware Park,2151,10
3160,Eadmund,Braycotton,Male,1978-07-03,Mechanical Systems Engineer,IT,Mass Customer,0,False,09 Mitchell Terrace,2166,9
3161,Cindie,Naldrett,Female,1977-02-16,,Financial Services,Mass Customer,0,True,49956 Hovde Crossing,2745,9
3162,Deanne,Delacour,Female,1978-02-24,Media Manager IV,Agriculture,Mass Customer,0,True,1 Glacier Hill Parkway,2017,8
3163,Irvine,Mc Mechan,Male,1968-06-01,Environmental Specialist,Agriculture,Affluent Customer,0,False,4527 Farmco Place,3155,8
3164,Hortensia,Rainger,Female,1986-01-14,Human Resources Assistant II,Manufacturing,Mass Customer,0,True,88 Rutledge Crossing,4215,7
3165,Vyky,Coppen,Female,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,0,True,398 Butternut Place,3027,7
3166,Bronson,Plowman,Male,1955-05-11,Social Worker,Health,Mass Customer,0,False,13 Marcy Alley,3138,8
3167,Vernor,Stedall,Male,1995-01-20,Web Designer IV,Property,Mass Customer,0,False,62 John Wall Lane,2326,1
3168,Johan,Dudderidge,Male,1976-02-16,Assistant Manager,Health,Affluent Customer,0,False,2346 Dawn Terrace,4655,3
3169,Maxim,Chavrin,Male,1964-01-12,Payment Adjustment Coordinator,IT,Mass Customer,0,True,8 Erie Center,3690,2
3170,Bethanne,Kytter,Female,1968-01-26,Nurse Practicioner,Entertainment,Mass Customer,0,False,040 Brown Trail,2040,12
3171,Leif,,Male,1967-05-23,Account Coordinator,Financial Services,Affluent Customer,0,True,94850 Moland Street,3072,9
3172,Marje,Kennewell,Female,1961-12-17,,Retail,Affluent Customer,0,False,3 Tomscot Place,3756,4
3173,Angelo,,Male,2001-10-10,Computer Systems Analyst I,Health,Mass Customer,0,True,06 Kipling Circle,2085,10
3174,Odele,Blackmore,Female,1976-11-16,Research Associate,Financial Services,Affluent Customer,0,False,9632 Katie Avenue,4161,7
3175,Alphard,Cradduck,Male,1984-12-30,Operator,Health,Mass Customer,0,False,390 Wayridge Plaza,2756,9
3176,Rafe,Antoniak,Male,1977-12-04,Physical Therapy Assistant,,Affluent Customer,0,False,55 Gateway Trail,2147,9
3177,Titos,Scanes,Male,1978-05-07,Database Administrator IV,,Affluent Customer,0,False,26 Randy Road,2642,2
3178,Gan,Marrion,Male,1971-09-28,VP Quality Control,Retail,Mass Customer,0,True,31435 Surrey Court,2074,11
3179,Jarid,Redwood,Male,1979-11-04,Assistant Media Planner,Entertainment,Affluent Customer,0,True,9200 Continental Center,3165,10
3180,Gage,,Male,1974-06-14,Business Systems Development Analyst,IT,Mass Customer,0,True,696 Harbort Junction,2196,10
3181,Ferd,Chominski,Male,1976-09-29,Senior Editor,Financial Services,High Net Worth,0,False,71 Hayes Circle,2320,7
3182,Catherina,Hammel,Female,1967-10-03,,Financial Services,Affluent Customer,0,False,6 Michigan Park,3173,9
3183,Craig,Phethean,Male,1974-06-19,Junior Executive,Health,Mass Customer,0,False,6735 Katie Way,2150,7
3184,Marlee,Brundle,Female,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,0,True,7 Kingsford Parkway,3085,9
3185,Duky,Crichley,Male,1956-01-18,Senior Financial Analyst,Financial Services,Mass Customer,0,False,69 Huxley Lane,4205,3
3186,Rora,Warre,Female,1997-05-09,,,Mass Customer,0,True,10 Hauk Point,3936,9
3187,Samuele,Roycroft,Male,1974-05-12,Senior Quality Engineer,Financial Services,Mass Customer,0,True,1 Jenifer Court,4280,4
3188,Boyd,,Male,1999-07-07,Actuary,Financial Services,Mass Customer,0,False,2 Gateway Drive,3995,2
3189,Abbott,Knaggs,Male,1963-03-01,Environmental Specialist,Financial Services,Mass Customer,0,False,081 Oakridge Street,2519,10
3190,Lizabeth,Carswell,Female,1985-02-05,,,Affluent Customer,0,False,40252 Springs Park,4870,9
3191,Bobbette,Amps,Female,1959-07-08,Director of Sales,Financial Services,Affluent Customer,0,True,6590 Fremont Avenue,2077,8
3192,Illa,Klemenz,Female,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,0,True,972 Lake View Terrace,3977,7
3193,Augusta,Henryson,Female,1978-07-04,Web Designer IV,Property,High Net Worth,0,False,8 Havey Alley,2031,8
3194,Hakeem,Bernardinelli,Male,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,0,False,05600 Lien Plaza,3796,8
3195,Vickie,West,Female,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,0,False,08 Roth Hill,4208,7
3196,Teddi,Adcocks,Female,1977-08-04,Engineer IV,Health,Mass Customer,0,False,842 Texas Crossing,4130,7
3197,Stern,Ilyenko,Male,1976-02-18,Environmental Specialist,Health,High Net Worth,0,False,020 Bartillon Park,2767,8
3198,Dur,Knappen,Male,1997-08-02,Media Manager III,Manufacturing,Mass Customer,0,True,778 7th Parkway,2071,9
3199,Florry,Neasam,Female,1969-08-31,Product Engineer,,Mass Customer,0,True,60595 Northport Court,4122,8
3200,Marna,,Female,1995-11-03,Environmental Tech,Manufacturing,Mass Customer,0,False,220 American Ash Road,4022,6
3201,Zed,Blanckley,Male,2000-03-31,Assistant Professor,Financial Services,Mass Customer,0,True,378 Maple Pass,2153,10
3202,Garry,Gadson,Male,1994-09-10,Office Assistant IV,Financial Services,Mass Customer,0,True,41141 Cascade Hill,2075,9
3203,Swen,Merioth,Male,1985-02-05,GIS Technical Architect,,Affluent Customer,0,True,66 Sunfield Road,2821,1
3204,Ibby,Beedon,Female,1994-11-26,Media Manager III,Health,Mass Customer,0,True,43 South Pass,3620,2
3205,Egan,Flockhart,Male,1959-04-20,Account Executive,,Mass Customer,0,False,182 Homewood Plaza,4053,7
3206,Elbertine,Trewin,Female,1995-03-23,Financial Advisor,Financial Services,Mass Customer,0,False,96 Hermina Terrace,3024,5
3207,Anica,Halfhyde,Female,1987-08-29,,,Mass Customer,0,False,68486 Anderson Alley,3083,8
3208,Jeanne,O'Meara,Female,1967-02-06,VP Marketing,,High Net Worth,0,False,4 Farragut Center,2065,12
3209,Clarie,Markushkin,Female,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,0,False,7858 Sauthoff Crossing,3079,11
3210,Stella,Abreheart,Female,1988-02-01,Junior Executive,Manufacturing,Mass Customer,0,False,050 Monterey Street,4869,3
3211,Betsy,Cosh,Female,1993-06-12,Automation Specialist II,Health,High Net Worth,0,True,743 Karstens Point,2122,11
3212,Corella,Bartomeu,Female,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,0,False,26710 Express Trail,4390,7
3213,Marcile,Vasiliev,Female,1971-09-26,,Telecommunications,Affluent Customer,0,True,17 Nevada Drive,2122,11
3214,Cindelyn,Balas,Female,1993-01-21,Software Engineer III,Financial Services,Mass Customer,0,True,8200 Dapin Drive,4503,4
